Sigla,Codigo,Cidade,2020.03,2020.04,2020.05,2020.06,2020.07,2020.08,2020.09,2020.10,2020.11,2020.12,2021.01,2021.02,2021.03,2021.04,2021.05,2021.06,2021.07,2021.08
PR,4119251,Pinhal de São Bento,0,0,2,4,3,0,63,22,9,0,36,8,8,2,31,4,3,4
PR,4119301,Pinhão,103,65,62,63,77,75,75,82,120,60,82,78,88,75,84,119,210,135
PR,4119400,Piraí do Sul,102,110,117,150,115,132,115,131,171,130,323,149,358,104,173,110,145,156
PR,4119509,Piraquara,239,94,133,126,149,207,297,265,286,169,270,328,247,250,355,348,306,390
PR,4119608,Pitanga,140,71,66,91,103,126,142,136,163,138,139,182,174,142,180,198,179,163
PR,4119657,Pitangueiras,5,1,1,4,5,2,5,11,6,1,20,8,9,5,5,11,19,6
PR,4119707,Planaltina do Paraná,16,10,12,11,8,20,13,12,7,14,18,31,22,14,22,29,16,12
PR,4119806,Planalto,58,20,30,42,64,70,60,79,72,70,60,110,67,49,74,80,83,86
PR,4119905,Ponta Grossa,3071,1496,2011,2480,2746,3563,3818,4619,4044,3035,3790,4565,3631,2983,3828,3749,3731,4327
PR,4119954,Pontal do Paraná,89,34,48,75,56,151,179,172,220,379,132,181,129,136,142,196,136,175
PR,4120002,Porecatu,23,26,21,16,25,32,26,25,23,24,46,39,20,50,61,45,24,27
PR,4120101,Porto Amazonas,21,10,3,15,18,16,24,25,18,18,10,22,22,21,44,22,49,29
PR,4120150,Porto Barreiro,2,1,2,1,3,5,1,3,1,3,1,10,6,3,1,2,1,1
PR,4120200,Porto Rico,13,8,6,10,25,24,16,29,28,28,28,22,16,22,14,16,22,29
PR,4120309,Porto Vitória,8,26,12,3,7,3,12,12,22,12,24,13,10,9,17,15,32,21
PR,4120333,Prado Ferreira,37,31,44,29,52,34,72,42,42,31,84,43,52,46,20,33,28,47
PR,4120358,Pranchita,28,12,12,47,42,35,34,39,40,8,39,69,52,38,47,38,52,58
PR,4120408,Presidente Castelo Branco,12,2,4,11,25,18,16,13,9,10,11,18,14,19,8,50,32,20
PR,4120507,Primeiro de Maio,21,14,5,7,14,19,33,19,19,49,20,38,16,17,19,32,27,24
PR,4120606,Prudentópolis,152,85,120,119,147,151,211,241,223,153,222,300,253,255,282,275,275,296
PR,4120655,Quarto Centenário,7,3,3,6,6,16,12,12,8,23,34,11,29,12,11,18,10,25
PR,4120705,Quatiguá,59,16,15,27,28,71,33,53,37,37,40,57,60,33,27,49,43,38
PR,4120804,Quatro Barras,342,104,156,232,202,477,544,590,558,679,980,782,734,507,651,507,498,568
PR,4120853,Quatro Pontes,29,10,19,19,17,21,29,34,24,21,26,33,31,38,39,32,23,25
PR,4120903,Quedas do Iguaçu,194,64,63,74,98,127,237,184,123,118,191,211,192,138,177,184,226,218
PR,4121000,Querência do Norte,16,3,6,12,5,21,13,18,23,16,63,52,56,37,30,61,38,37
PR,4121109,Quinta do Sol,7,0,3,3,5,1,3,8,6,5,3,15,21,22,7,14,14,15
PR,4121208,Quitandinha,26,11,30,10,17,14,39,51,41,23,42,53,40,28,45,54,47,48
PR,4121257,Ramilândia,6,5,3,7,5,3,14,7,3,4,5,9,7,6,4,9,16,7
PR,4121307,Rancho Alegre,1,0,0,2,3,0,4,4,1,1,2,4,2,3,1,2,5,2
PR,4121356,Rancho Alegre D'Oeste,3,2,1,2,8,3,6,0,3,4,7,7,13,1,2,7,3,0
PR,4121406,Realeza,107,58,64,88,123,120,151,191,160,94,219,238,213,162,174,182,207,191
PR,4121505,Rebouças,32,17,16,29,39,33,33,30,37,28,84,63,59,37,82,53,71,72
PR,4121604,Renascença,56,30,21,20,46,43,53,69,38,15,65,64,59,44,49,45,55,48
PR,4121703,Reserva,88,24,37,73,64,75,85,92,82,64,100,175,119,127,153,139,123,140
PR,4121752,Reserva do Iguaçu,10,7,7,9,14,5,12,17,8,7,18,45,31,30,26,27,23,48
PR,4121802,Ribeirão Claro,30,36,33,20,21,28,41,40,65,53,50,53,45,22,68,25,33,47
PR,4121901,Ribeirão do Pinhal,24,14,4,8,12,11,33,13,22,12,34,30,22,41,25,28,25,54
PR,4122008,Rio Azul,76,23,41,35,43,37,63,31,50,34,95,84,91,72,75,44,55,53
PR,4122107,Rio Bom,27,6,13,16,12,14,8,11,14,2,45,33,32,22,36,13,31,27
PR,4122156,Rio Bonito do Iguaçu,22,5,14,12,13,14,25,29,18,20,33,51,30,20,42,26,28,31
PR,4122172,Rio Branco do Ivaí,9,2,1,0,4,3,6,0,3,0,13,8,3,5,9,1,4,14
PR,4122206,Rio Branco do Sul,115,44,64,111,115,103,165,237,145,145,191,218,180,132,182,186,169,223
PR,4122305,Rio Negro,479,102,345,250,286,323,347,308,278,165,398,758,437,313,306,321,274,363
PR,4122404,Rolândia,803,437,415,608,931,1151,911,922,803,555,858,972,937,769,927,991,823,1074
PR,4122503,Roncador,28,19,11,13,26,9,22,30,23,15,44,40,30,24,36,41,34,31
PR,4122602,Rondon,126,34,27,107,99,93,152,77,130,394,207,232,233,118,64,46,43,30
PR,4122651,Rosário do Ivaí,8,4,5,2,3,8,21,8,9,8,24,11,9,3,11,8,15,10
PR,4122701,Sabáudia,135,31,44,148,274,224,202,165,151,92,212,209,186,168,167,156,167,256
PR,4122800,Salgado Filho,33,3,2,5,8,6,31,54,24,13,33,41,42,13,33,28,25,39
PR,4122909,Salto do Itararé,23,1,2,3,3,8,2,19,18,22,31,23,13,5,46,16,3,30
PR,4123006,Salto do Lontra,100,43,45,104,115,88,107,125,84,92,192,140,117,120,76,105,115,94
PR,4123105,Santa Amélia,10,1,3,2,9,6,13,17,5,0,10,25,4,5,9,7,12,4
PR,4123204,Santa Cecília do Pavão,4,0,1,1,1,6,6,2,4,1,4,11,5,3,4,3,7,4
PR,4123303,Santa Cruz de Monte Castelo,20,27,16,20,27,18,18,21,19,16,13,31,36,23,37,26,36,19
PR,4123402,Santa Fé,53,17,27,42,35,45,48,73,76,59,53,72,42,26,55,38,47,50
PR,4123501,Santa Helena,204,96,97,141,143,126,128,199,134,115,186,228,256,185,208,253,191,242
PR,4123600,Santa Inês,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,1,1
PR,4123709,Santa Isabel do Ivaí,27,14,15,21,48,28,19,30,20,15,32,53,41,26,19,24,22,38
PR,4123808,Santa Izabel do Oeste,77,33,19,59,56,56,117,78,92,56,110,111,86,70,69,55,107,106
PR,4123824,Santa Lúcia,12,8,8,1,6,14,23,21,18,12,30,29,19,14,21,24,20,25
PR,4123857,Santa Maria do Oeste,17,5,9,10,16,15,12,11,4,13,10,8,40,30,14,16,21,26
PR,4123907,Santa Mariana,31,11,2,4,16,44,29,17,19,18,22,37,43,19,22,16,32,38
PR,4123956,Santa Mônica,16,2,3,4,5,7,5,2,1,2,10,16,9,10,12,11,5,16
PR,4124004,Santana do Itararé,6,0,0,3,7,5,22,6,7,2,35,9,3,9,19,5,6,22
PR,4124020,Santa Tereza do Oeste,87,65,48,53,71,84,94,129,80,64,102,157,128,94,103,93,107,100
PR,4124053,Santa Terezinha de Itaipu,94,32,40,74,74,98,83,110,104,81,96,146,107,95,108,109,99,134
PR,4124103,Santo Antônio da Platina,229,86,113,120,177,237,192,259,366,165,247,292,281,226,175,289,263,387
PR,4124202,Santo Antônio do Caiuá,6,3,1,1,2,6,4,4,1,3,10,6,6,7,4,3,4,2
PR,4124301,Santo Antônio do Paraíso,2,5,4,1,2,1,1,1,0,2,0,4,1,4,3,7,3,3
PR,4124400,Santo Antônio do Sudoeste,94,58,72,87,71,81,120,148,110,56,237,232,164,185,125,131,180,180
PR,4124509,Santo Inácio,75,206,46,18,58,270,93,271,143,82,95,117,143,231,70,99,87,144
PR,4124608,São Carlos do Ivaí,166,19,25,45,23,38,39,56,71,21,64,54,178,64,95,87,46,42
PR,4124707,São Jerônimo da Serra,8,1,1,1,8,5,5,11,5,5,9,11,14,21,10,14,16,24
PR,4124806,São João,132,149,46,117,90,54,107,41,112,27,130,160,55,149,89,63,83,158
PR,4124905,São João do Caiuá,19,11,3,9,5,13,11,17,3,4,18,14,9,37,30,28,13,12
PR,4125001,São João do Ivaí,27,24,7,14,20,19,13,19,9,15,25,33,24,22,19,28,34,21
PR,4125100,São João do Triunfo,21,1,10,28,18,7,14,12,13,15,19,44,24,48,74,26,13,21
PR,4125209,São Jorge d'Oeste,73,44,27,42,70,81,72,97,73,41,108,88,114,98,91,81,67,74
PR,4125308,São Jorge do Ivaí,18,10,13,28,24,9,15,22,12,29,20,18,32,11,18,17,27,19
PR,4125357,São Jorge do Patrocínio,17,9,3,23,10,8,12,9,24,21,42,31,19,19,19,30,17,23
PR,4125407,São José da Boa Vista,9,2,6,8,5,7,7,16,19,15,20,44,4,2,5,8,11,11
PR,4125456,São José das Palmeiras,8,1,2,2,3,8,5,3,8,11,14,11,11,6,12,6,12,8
PR,4125506,São José dos Pinhais,3232,1072,1464,2087,2509,3263,4076,3816,3499,2770,3483,4669,3719,3407,3808,4094,4038,4355
PR,4125555,São Manoel do Paraná,14,11,6,3,4,4,11,8,5,7,17,5,8,11,9,17,18,11
PR,4125605,São Mateus do Sul,302,265,233,173,259,468,669,376,404,309,399,397,531,287,345,363,398,534
PR,4125704,São Miguel do Iguaçu,232,96,114,226,197,203,184,266,246,204,250,263,330,268,301,328,228,401
PR,4125753,São Pedro do Iguaçu,6,2,10,5,4,6,12,14,16,5,11,9,6,11,5,17,8,10
PR,4125803,São Pedro do Ivaí,28,17,51,53,21,6,28,40,39,25,57,33,22,79,77,34,41,51
PR,4125902,São Pedro do Paraná,14,3,6,2,4,9,9,4,11,42,9,10,22,5,10,22,25,22
PR,4126009,São Sebastião da Amoreira,4,7,2,2,4,6,13,6,12,12,10,16,21,40,19,16,14,36
PR,4126108,São Tomé,11,21,3,53,37,28,40,25,24,13,15,19,22,14,17,14,23,43
PR,4126207,Sapopema,14,20,14,19,13,11,11,26,31,13,21,25,41,39,24,40,40,37
PR,4126256,Sarandi,403,185,307,338,416,607,569,696,620,348,646,725,585,561,567,613,662,768
PR,4126272,Saudade do Iguaçu,49,12,23,19,19,34,36,54,30,19,47,43,40,43,31,31,65,40
PR,4126306,Sengés,96,75,83,77,194,125,132,184,175,141,209,180,138,179,177,157,131,186
PR,4126355,Serranópolis do Iguaçu,24,10,7,10,17,10,13,13,17,6,11,26,13,24,23,17,18,11
PR,4126405,Sertaneja,16,6,7,5,19,24,18,51,35,7,18,18,48,33,22,21,16,18
PR,4126504,Sertanópolis,59,31,24,43,53,61,61,46,66,80,131,124,89,96,89,75,79,90
PR,4126603,Siqueira Campos,264,39,34,127,289,377,216,240,232,181,339,359,257,102,191,156,120,139
PR,4126652,Sulina,6,1,2,18,6,9,6,8,6,9,14,16,15,6,3,10,6,12
PR,4126678,Tamarana,14,3,9,23,17,17,31,36,40,21,31,23,30,29,26,32,21,49
PR,4126702,Tamboara,34,5,2,3,8,16,16,12,14,7,19,29,26,17,16,11,14,19
PR,4126801,Tapejara,117,28,39,54,39,77,78,174,162,107,151,270,150,123,97,121,125,154
PR,4126900,Tapira,11,5,5,7,6,7,19,15,6,8,23,70,29,11,13,15,17,14
PR,4127007,Teixeira Soares,40,13,37,15,40,76,42,49,26,49,50,68,63,53,24,57,60,55
PR,4127106,Telêmaco Borba,607,223,299,462,616,832,693,784,793,637,760,1146,719,688,612,844,782,771
PR,4127205,Terra Boa,130,88,48,80,52,95,82,133,100,50,81,149,126,82,108,123,77,187
PR,4127304,Terra Rica,46,32,28,22,42,32,43,36,36,17,32,75,58,64,63,73,42,54
PR,4127403,Terra Roxa,67,33,21,42,30,64,113,113,79,50,174,127,136,75,77,124,97,106
PR,4127502,Tibagi,61,31,37,26,24,38,56,107,84,68,137,108,152,142,99,89,60,144
PR,4127601,Tijucas do Sul,42,24,17,44,40,33,63,90,83,33,74,71,65,52,83,85,90,76
PR,4127700,Toledo,1920,1062,1268,1512,1422,1619,1797,2301,2190,1627,2204,3038,2539,2097,2771,2385,2408,2777
PR,4127809,Tomazina,27,7,0,6,12,11,17,20,16,13,34,20,42,25,35,21,31,25
PR,4127858,Três Barras do Paraná,49,21,14,20,46,36,58,82,63,40,78,89,76,59,49,63,72,65
PR,4127882,Tunas do Paraná,20,16,44,40,36,22,44,39,31,15,79,61,58,48,75,35,37,53
PR,4127908,Tuneiras do Oeste,14,14,3,7,12,21,9,20,9,3,19,37,25,7,32,21,17,14
PR,4127957,Tupãssi,8,5,6,10,7,7,20,15,20,14,40,28,22,18,16,17,18,16
PR,4127965,Turvo,97,40,61,58,59,73,73,46,79,50,46,73,90,54,101,83,87,84
PR,4128005,Ubiratã,388,279,311,318,375,336,283,432,303,342,377,413,407,448,359,383,472,352
PR,4128104,Umuarama,1113,437,433,761,1347,1178,1163,1303,1387,843,1131,1412,1250,1058,1411,1417,1364,1450
PR,4128203,União da Vitória,437,165,226,322,421,444,483,652,602,423,616,734,629,538,560,474,593,669
PR,4128302,Uniflor,2,2,0,0,0,8,5,10,1,6,2,11,2,3,5,5,11,8
PR,4128401,Uraí,17,10,14,25,26,11,25,37,46,38,42,31,28,31,13,33,29,50
PR,4128500,Wenceslau Braz,136,61,59,54,117,97,95,82,67,91,155,179,141,127,134,153,124,167
PR,4128534,Ventania,101,16,43,54,53,40,56,29,33,25,86,46,96,68,47,73,25,32
PR,4128559,Vera Cruz do Oeste,34,12,16,23,19,30,87,21,22,11,18,66,34,16,25,21,21,31
PR,4128609,Verê,32,19,19,18,30,42,29,44,48,46,43,46,24,34,42,36,39,51
PR,4128625,Vila Alta,5,8,5,9,6,7,8,2,5,7,11,13,4,8,12,4,2,16
PR,4128633,Doutor Ulysses,0,0,0,0,0,0,1,0,1,0,1,0,0,2,0,4,10,5
PR,4128658,Virmond,10,5,3,10,5,11,13,13,17,4,18,32,13,15,16,17,8,45
PR,4128708,Vitorino,82,21,38,50,99,113,79,97,94,82,85,100,85,85,64,62,57,79
PR,4128807,Xambrê,4,4,7,7,11,5,14,14,19,1,3,17,15,16,9,13,10,7
PR,4199919,Assunguy de Cima,,,,,,,,,,,,,,,,,,
PR,4199929,Conchas,,,,,,,,,,,,,,,,,,
PR,4199939,Palmira,,,,,,,,,,,,,,,,,,
PR,4199949,Porto de Cima,,,,,,,,,,,,,,,,,,
